Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01       1/1           MatrixOperationBatchTester::MatrixOperationBatchTester(int, char**) [4]
[3]    100.0    0.00    0.01       1         void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
                0.00    0.01       1/1           Matrix<double>::equals(Matrix<double>) [5]
                0.00    0.00       2/162         Matrix<double>::getM() [14]
                0.00    0.00       1/1           Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
                0.00    0.00       1/1           MatrixOperator<double>::MatrixOperator(int, char**) [158]
                0.00    0.00       1/1           MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [157]
                0.00    0.00       1/1           void MatrixOperationBatchTester::saveOutputMatrix<double>(Matrix<double>) [161]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[4]    100.0    0.00    0.01       1         MatrixOperationBatchTester::MatrixOperationBatchTester(int, char**) [4]
                0.00    0.01       1/1           void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
                0.00    0.00      14/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [16]
                0.00    0.00       1/1           MatrixOperationBatchTester::setOptions(int, char**) [159]
-----------------------------------------------
                0.00    0.01       1/1           void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
[5]    100.0    0.00    0.01       1         Matrix<double>::equals(Matrix<double>) [5]
                0.01    0.00     600/600         std::abs(double) [2]
                0.00    0.00     631/3454        Matrix<double>::getN() [13]
                0.00    0.00     600/39900       Matrix<double>::operator[](int) [12]
                0.00    0.00      32/162         Matrix<double>::getM() [14]
-----------------------------------------------
                0.00    0.00     600/39900       std::ostream& operator<< <double>(std::ostream&, Matrix<double>&) [164]
                0.00    0.00     600/39900       Matrix<double>::equals(Matrix<double>) [5]
                0.00    0.00    2100/39900       std::istream& operator>><double>(std::istream&, Matrix<double>&) [129]
                0.00    0.00   36600/39900       MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [157]
[12]     0.0    0.00    0.00   39900         Matrix<double>::operator[](int) [12]
-----------------------------------------------
                0.00    0.00       1/3454        void MatrixOperationBatchTester::saveOutputMatrix<double>(Matrix<double>) [161]
                0.00    0.00       2/3454        MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [157]
                0.00    0.00     630/3454        std::ostream& operator<< <double>(std::ostream&, Matrix<double>&) [164]
                0.00    0.00     631/3454        Matrix<double>::equals(Matrix<double>) [5]
                0.00    0.00    2190/3454        std::istream& operator>><double>(std::istream&, Matrix<double>&) [129]
[13]     0.0    0.00    0.00    3454         Matrix<double>::getN() [13]
-----------------------------------------------
                0.00    0.00       2/162         void MatrixOperationBatchTester::runTest<double>(int, char**) [3]
                0.00    0.00       2/162         MatrixOperator<double>::multiply(Matrix<double>, Matrix<double>) [157]
                0.00    0.00       2/162         void MatrixOperationBatchTester::saveOutputMatrix<double>(Matrix<double>) [161]
                0.00    0.00      31/162         std::ostream& operator<< <double>(std::ostream&, Matrix<double>&) [164]
                0.00    0.00      32/162         Matrix<double>::equals(Matrix<double>) [5]
                0.00    0.00      93/162         std::istream& operator>><double>(std::istream&, Matrix<double>&) [129]
[14]     0.0    0.00    0.00     162         Matrix<double>::getM() [14]
-----------------------------------------------
                0.00    0.00       4/44          Options::Options(int, char**) [130]
                0.00    0.00       8/44          void std::vector<std::string, std::allocator<std::string> >::_M_emplace_back_aux<std::string const&>(std::string const&) [58]
                0.00    0.00      32/44          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned int, char const*) const [53]
[15]     0.0    0.00    0.00      44         std::vector<std::string, std::allocator<std::string> >::size() const [15]
-----------------------------------------------
                0.00    0.00       1/44          MatrixOperationBatchTester::parseNMatrices(std::basic_ifstream<char, std::char_traits<char> >&) [160]
                0.00    0.00       2/44          MatrixOperationBatchTester::setOptions(int, char**) [159]
                0.00    0.00       4/44          Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
                0.00    0.00       9/44          MatrixOperationBatchTester::parseMatrixDimensions(std::basic_ifstream<char, std::char_traits<char> >&) [128]
                0.00    0.00      14/44          MatrixOperationBatchTester::MatrixOperationBatchTester(int, char**) [4]
                0.00    0.00      14/44          bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [35]
[16]     0.0    0.00    0.00      44         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [16]
-----------------------------------------------
                0.00    0.00       8/32          decltype (_S_construct({parm#1}, {parm#2}, (forward<std::string const&>)({parm#3}))) std::allocator_traits<std::allocator<std::string> >::construct<std::string, std::string const&>(std::allocator<std::string>&, std::string*, std::string const&) [56]
                0.00    0.00       8/32          void std::vector<std::string, std::allocator<std::string> >::_M_emplace_back_aux<std::string const&>(std::string const&) [58]
                0.00    0.00       8/32          _ZNSt16allocator_traitsISaISsEE12_S_constructISsIRKSsEEENSt9enable_ifIXsrNS1_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS0_PS7_DpOS8_ [55]
                0.00    0.00       8/32          _ZN9__gnu_cxx13new_allocatorISsE9constructISsIRKSsEEEvPT_DpOT0_ [52]
[17]     0.0    0.00    0.00      32         std::string const& std::forward<std::string const&>(std::remove_reference<std::string const&>::type&) [17]
-----------------------------------------------
                0.00    0.00       4/32          std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert<std::pair<std::string, std::string>, void>(std::pair<std::string, std::string>&&) [104]
                0.00    0.00       4/32          std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [118]
                0.00    0.00       4/32          std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [113]
                0.00    0.00       4/32          std::_Rb_tree_node<std::pair<std::string const, std::string> >* std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_create_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [116]
                0.00    0.00       4/32          decltype (_S_construct({parm#1}, {parm#2}, (forward<std::pair<std::string, std::string> >)({parm#3}))) std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [101]
                0.00    0.00       4/32          std::enable_if<std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::__construct_helper<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >::value, void>::type std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > > >::_S_construct<std::_Rb_tree_node<std::pair<std::string const, std::string> >, std::pair<std::string, std::string> >(std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >&, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::pair<std::string, std::string>&&) [100]
                0.00    0.00       4/32          _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKSsSsEEE9constructIS5_IS2_ISsSsEEEEvPT_DpOT0_ [84]
                0.00    0.00       4/32          std::_Rb_tree_node<std::pair<std::string const, std::string> >::_Rb_tree_node<std::pair<std::string, std::string> >(std::pair<std::string, std::string>&&) [97]
[18]     0.0    0.00    0.00      32         std::pair<std::string, std::string>&& std::forward<std::pair<std::string, std::string> >(std::remove_reference<std::pair<std::string, std::string> >::type&) [18]
-----------------------------------------------
                0.00    0.00       4/30          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_get_insert_unique_pos(std::string const&) [119]
                0.00    0.00       4/30          std::_Rb_tree_iterator<std::pair<std::string const, std::string> > std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_<std::pair<std::string, std::string> >(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string, std::string>&&) [113]
                0.00    0.00       4/30          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::begin() [121]
                0.00    0.00       6/30          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::_Rb_tree_node<std::pair<std::string const, std::string> >*, std::string const&) [74]
                0.00    0.00      12/30          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::end() [38]
[19]     0.0    0.00    0.00      30         std::_Rb_tree_iterator<std::pair<std::string const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [19]
-----------------------------------------------
                0.00    0.00       8/24          __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [51]
                0.00    0.00      16/24          std::enable_if<std::allocator_traits<std::allocator<std::string> >::__maxsize_helper<std::allocator<std::string> const>::value, unsigned int>::type std::allocator_traits<std::allocator<std::string> >::_S_max_size<std::allocator<std::string> const>(std::allocator<std::string> const&) [29]
